Radio_type,MCC,MNC,Location_Code,CID,Latitude,Longitude,Range,Samples,Change=1,Change=0,Created,Updated,av_signal
UMTS,645,1,1008,95767,0,28.39485168,-15.37879944,1000,1,1,1408433799,1408433799,0
UMTS,645,1,1008,105118,0,28.39485168,-15.39802551,1000,1,1,1408433799,1408433799,0
UMTS,645,2,112,182168,0,26.42417908,-12.18864441,1000,1,1,1444533347,1444533347,0
UMTS,645,2,103,68383,0,25.86662292,-17.82051086,1000,1,1,1423227685,1423227685,0
UMTS,645,2,103,67953,0,28.29734802,-15.36369324,1000,1,1,1440069688,1440069688,0
UMTS,645,2,104,207245,0,24.75151062,-17.45109558,1000,1,1,1449633846,1449633846,0
UMTS,645,2,103,67279,0,28.308334,-15.413132,1000,2,1,1458861246,1492096232,0
UMTS,645,2,104,199455,0,25.86112976,-17.82463074,1000,2,1,1458861249,1483405738,0
UMTS,645,1,2108,626787,0,28.593979,-12.946701,1000,2,1,1460488654,1482534704,0
UMTS,645,1,3108,175434,0,28.22181702,-15.86769104,1000,1,1,1461797218,1461797218,0
UMTS,645,1,2009,621666,0,28.227997,-12.782764,1000,8,1,1471615672,1473902683,0
UMTS,645,1,2009,620953,0,28.234162,-12.793603,1394,5,1,1472411127,1494024046,0
UMTS,645,2,26368,125981,0,28.18611145,-15.42137146,1000,1,1,1474942204,1474942204,0
UMTS,645,1,3109,163797,0,28.328231,-15.466657,1000,2,1,1475110120,1505883813,0
UMTS,645,1,3108,164081,0,28.441649,-14.443372,1000,5,1,1476226775,1492540200,0
UMTS,645,1,1008,95994,0,28.30970764,-15.43922424,1000,1,1,1480513971,1480513971,0
UMTS,645,2,114,282772,0,32.06565857,-14.03434753,1000,1,1,1490889593,1490889593,0
GSM,645,3,520,6543,0,31.410142,-11.949921,5229,6,1,1398306443,1472447729,0
GSM,645,2,700,3072,0,29.79148865,-13.50700378,1000,1,1,1398304463,1398304463,0
GSM,645,2,10122,31201,0,29.798355,-13.497391,1301,2,1,1398331200,1440984700,0
GSM,645,1,2031,1103,0,27.78373718,-12.18589783,1000,4,1,1398354528,1438848367,0
GSM,645,1,65520,10001,0,27.844622,-12.540804,2207,16,1,1398363155,1501563019,0
GSM,645,1,270,1492,0,27.96089172,-12.59788513,1000,1,1,1398328146,1398328146,0
GSM,645,1,65400,8359,0,28.27696,-15.413977,1000,13,1,1398373737,1446304626,0
GSM,645,1,65520,10004,0,27.845526,-12.541548,2336,21,1,1398439118,1526104854,0
GSM,645,2,11106,993,0,28.229995,-14.597848,13451,33,1,1398483957,1582192212,0
GSM,645,1,360,2502,0,27.199522,-17.35639,4620,80,1,1398488522,1440633776,0
GSM,645,1,65530,1049,0,28.200531,-12.799759,1000,2,1,1398529004,1406191845,0
GSM,645,3,700,3353,0,29.80934143,-13.48091125,1000,1,1,1398554257,1398554257,0
GSM,645,1,235,10621,0,28.424041,-13.345754,45212,348,1,1398608924,1647432079,0
GSM,645,2,155,9347,0,28.242416,-15.650024,1000,2,1,1398765929,1479166135,0
GSM,645,2,11102,1181,0,28.244846,-15.595711,12052,99,1,1398776637,1452673523,0
GSM,645,2,11102,2631,0,28.251691,-15.577071,7625,101,1,1398776637,1453772459,0
GSM,645,2,700,3553,0,28.219075,-14.607562,9813,5,1,1398791972,1430284454,0
GSM,645,1,11106,763,0,28.171557,-14.64052,6506,5,1,1398809146,1437804132,0
GSM,645,3,300,22051,0,27.90458679,-15.98716736,1000,1,1,1398811541,1398811541,0
GSM,645,1,10041,43661,0,28.217257,-15.861126,7661,4,1,1398853403,1500623449,0
GSM,645,3,700,3821,0,30.351106,-13.150635,3302,4,1,1398876655,1409015201,0
GSM,645,1,11106,601,0,28.179246,-14.635163,2291,2,1,1398846069,1398846069,0
GSM,645,3,10001,22882,0,30.818246,-12.842358,18745,198,1,1398896814,1528699755,0
GSM,645,1,10110,2421,0,26.1000824,-15.50788879,1000,1,1,1398870289,1398870289,0
GSM,645,2,310,2103,0,26.915529,-16.853931,5135,19,1,1398944615,1464156979,0
GSM,645,1,32,17002,0,25.85289001,-17.92625427,1000,1,1,1398750147,1398750147,0
GSM,645,1,53,12083,0,27.260857,-15.117874,1000,4,1,1398991587,1398991587,0
GSM,645,1,220,1729,0,28.642776,-13.021347,2565,103,1,1399027439,1671700655,0
GSM,645,2,10119,31173,0,31.174167,-8.866126,7185,15,1,1399028446,1499221975,0
GSM,645,2,520,5281,0,31.177753,-9.651906,10211,8,1,1399034922,1517833487,0
GSM,645,3,520,5427,0,31.19911194,-10.19187927,1000,1,1,1399028075,1399028075,0
GSM,645,3,4,21653,0,31.193313,-10.209984,6051,175,1,1399052242,1421225766,0
GSM,645,3,520,6551,0,31.12058,-11.070914,18157,11,1,1399054812,1473467135,0
GSM,645,2,10119,31171,0,31.179417,-8.830386,18093,11,1,1399102602,1497580668,0
GSM,645,1,10122,31203,0,29.81071472,-13.4740448,1000,1,1,1399099794,1399099794,0
GSM,645,2,10115,33011,0,31.190243,-10.204751,20865,335,1,1399123467,1570076908,0
GSM,645,2,520,6371,0,31.16477966,-10.67802429,1000,1,1,1399129273,1399129273,0
GSM,645,2,520,6382,0,31.204605,-10.476151,1069,2,1,1399150615,1402297080,0
GSM,645,1,11106,1931,0,28.073786,-14.840471,18967,5,1,1399151763,1487959213,0
GSM,645,2,240,10161,0,27.90046692,-12.56767273,1000,1,1,1399158558,1399158558,0
GSM,645,3,240,10412,0,27.79197693,-12.30537415,1000,1,1,1399168126,1399168126,0
GSM,645,1,10051,22722,0,31.204263,-10.460014,8312,4,1,1399189281,1458178920,0
GSM,645,3,10008,41791,0,28.259767,-15.580096,9747,292,1,1399199346,1559018035,0
GSM,645,3,10008,41792,0,28.24076,-15.64256,8268,213,1,1399199346,1560872667,0
GSM,645,3,10008,42252,0,28.263205,-15.602463,13895,110,1,1399199346,1560872438,0
GSM,645,2,520,6171,0,31.365798,-11.908177,23810,13,1,1399203038,1490320276,0
GSM,645,1,350,2452,0,25.91743469,-17.64335632,1000,1,1,1399200016,1399200016,0
GSM,645,1,10122,31201,0,29.81758118,-13.4589386,1000,1,1,1399245979,1399245979,0
GSM,645,2,10122,30753,0,29.007341,-13.784868,4051,3,1,1399302522,1416228433,0
GSM,645,1,130,3791,0,27.790995,-15.003497,91672,24,1,1399413945,1447036475,0
GSM,645,2,520,6353,0,31.167241,-10.647352,20480,18,1,1399444350,1513337567,0
GSM,645,1,134,6882,0,25.250781,-17.8124,13222,16,1,1399446399,1550720507,0
GSM,645,1,150,9682,0,28.324008,-15.504119,69993,208,1,1399468383,1497842052,0
GSM,645,2,10122,30752,0,29.076004,-13.752823,1000,2,1,1399470167,1420243635,0
GSM,645,1,150,9681,0,28.328818,-15.480234,5225,261,1,1399483155,1489968511,0
GSM,645,1,160,8058,0,28.346518,-15.475128,16576,440,1,1399487956,1501037916,0
GSM,645,1,150,208,0,28.311747,-15.467188,10239,72,1,1399487956,1448760578,0
GSM,645,1,160,9442,0,28.304771,-15.447126,11515,418,1,1399487956,1501744254,0
GSM,645,1,250,1463,0,27.96775818,-12.6033783,1000,1,1,1399458963,1399458963,0
GSM,645,1,65530,1879,0,28.219519,-12.846899,1979,6,1,1399498842,1544233522,0
GSM,645,1,53,12943,0,28.756577,-16.513321,3572,15,1,1399523015,1406956237,0
GSM,645,1,53,11421,0,28.756867,-16.509171,3210,18,1,1399523015,1407240337,0
GSM,645,2,700,3312,0,28.195726,-14.622804,2774,2,1,1399655781,1402396454,0
GSM,645,1,10041,42223,0,27.86888123,-15.2771759,1000,1,1,1399674382,1399674382,0
GSM,645,1,65400,8459,0,28.27949524,-15.42549133,1000,2,1,1399705718,1399705718,0
GSM,645,1,250,10097,0,28.208536,-12.758097,22804,130,1,1399745577,1499158379,0
GSM,645,3,245,1282,0,28.311768,-12.585526,1000,2,1,1399746027,1447473424,0
GSM,645,3,200,20711,0,28.31520081,-12.58964539,1000,1,1,1399726137,1399726137,0
GSM,645,3,200,20561,0,28.31520081,-12.58964539,1000,1,1,1399726137,1399726137,0
GSM,645,2,700,3032,0,28.675151,-13.802267,20487,8,1,1399785834,1425196901,0
GSM,645,1,2031,1101,0,27.791633,-12.290611,3785,4,1,1399789759,1435034190,0
GSM,645,2,700,3371,0,30.151291,-13.268051,1000,2,1,1399791006,1408064040,0
GSM,645,2,10122,30603,0,30.176697,-13.266679,2309,2,1,1399791214,1440984700,0
GSM,645,1,4,21622,0,31.204605,-10.449371,1000,2,1,1399808510,1408513425,0
GSM,645,3,10051,23402,0,31.193026,-10.233697,52244,60,1,1399808510,1528524529,0
GSM,645,1,65400,87,0,28.278534,-15.410248,1000,10,1,1399895942,1470623425,0
GSM,645,2,10115,32162,0,31.425856,-11.862531,12584,75,1,1399942081,1675394754,0
GSM,645,2,10115,30164,0,31.435945,-11.842829,15776,142,1,1399942081,1675567004,0
GSM,645,2,10115,30162,0,31.418827,-11.908189,12052,35,1,1399942081,1675563384,0
GSM,645,2,10115,30161,0,31.431605,-11.845747,14811,104,1,1399942081,1675564318,0
UMTS,645,2,103,67384,0,28.299411,-15.410393,6638,2,1,1400001132,1445330658,0
UMTS,645,2,103,67383,0,28.343353,-15.392533,1961,4,1,1400001196,1476093674,0
UMTS,645,2,103,67385,0,28.358896,-15.419312,1325,22,1,1400001306,1444096575,0
UMTS,645,2,103,66523,0,28.357315,-15.411301,1000,3,1,1400001372,1444714190,0
UMTS,645,2,103,66914,0,28.339919,-15.398026,1697,2,1,1400001432,1444358825,0
GSM,645,2,11106,10941,0,26.796727,-15.003857,14351,78,1,1400013439,1475982581,0
GSM,645,2,520,29921,0,31.145556,-10.729523,4769,2,1,1400049784,1402366233,0
GSM,645,3,10041,43642,0,28.252648,-15.852598,17155,271,1,1400093936,1517881191,0
GSM,645,3,10041,43641,0,28.248126,-15.847489,6085,170,1,1400093936,1518181235,0
GSM,645,1,65385,3173,0,27.95951843,-14.90776062,1000,1,1,1400062967,1400062967,0
GSM,645,2,10110,1411,0,25.364506,-17.771835,10249,10,1,1400107297,1570009118,0
GSM,645,1,65405,359,0,28.25752258,-15.40626526,1000,1,1,1400077162,1400077162,0
GSM,645,1,155,3922,0,27.28874,-15.133343,95022,40,1,1400113574,1474885807,0
GSM,645,2,235,1793,0,28.67500305,-13.4122467,1000,1,1,1400111661,1400111661,0
GSM,645,3,700,3272,0,28.64891052,-13.88191223,1000,1,1,1400114055,1400114055,0
GSM,645,3,10001,33542,0,28.64891052,-13.88191223,1000,1,1,1400114064,1400114064,0
GSM,645,3,10001,33551,0,28.64891052,-13.88191223,1000,1,1,1400114064,1400114064,0
GSM,645,1,10041,42352,0,27.876589,-15.966889,3677,5,1,1400141635,1515305222,0
GSM,645,2,520,6563,0,31.239248,-11.36012,6913,29,1,1400161719,1514336381,0
GSM,645,2,10115,31402,0,31.246071,-11.42532,32236,47,1,1400175085,1573634687,0
GSM,645,1,520,5202,0,31.383078,-10.183683,13930,423,1,1400213123,1491369513,0
GSM,645,2,520,5017,0,31.19499207,-10.19737244,1000,1,1,1400228871,1400228871,0
GSM,645,1,130,558,0,28.252773,-15.384371,3249,500,1,1400314800,1502864962,0
GSM,645,1,53,11323,0,28.72306824,-16.11213684,1000,1,1,1400296210,1400296210,0
UMTS,645,1,2108,629947,0,28.22044373,-12.80937195,1000,7,1,1400348850,1402184963,0
UMTS,645,1,2108,629950,0,28.22044373,-12.80937195,1000,8,1,1400349149,1402186428,0
UMTS,645,1,2108,620950,0,28.22044373,-12.80937195,1000,2,1,1400329410,1400329410,0
GSM,645,1,11120,10091,0,26.094003,-15.556739,15636,7,1,1400385314,1428730511,0
GSM,645,1,11120,2422,0,26.095963,-15.54863,2511,3,1,1400385314,1447756247,0
GSM,645,2,11106,1932,0,28.115275,-14.906323,20054,21,1,1400395316,1546379466,0
GSM,645,2,360,2322,0,27.402651,-17.197724,3147,2,1,1400490860,1421657266,0
GSM,645,2,11120,2421,0,26.095736,-15.53833,12561,6,1,1400580722,1448614489,0
GSM,645,2,11102,963,0,28.237202,-15.843077,11938,79,1,1400699260,1452059856,0
GSM,645,1,152,1583,0,25.2431488,-17.80540466,1000,1,1,1400697685,1400697685,0
GSM,645,1,130,537,0,28.281293,-15.356086,5729,209,1,1400738090,1501818111,0
GSM,645,3,320,2281,0,26.03691101,-15.73722839,1000,1,1,1400748040,1400748040,0
GSM,645,2,300,21191,0,27.601286,-15.975789,1637,7,1,1400771102,1488608103,0
GSM,645,1,65374,2581,0,25.85257,-17.86908,4438,30,1,1400779253,1452576846,0
GSM,645,1,65374,21109,0,25.842296,-17.866418,1000,7,1,1400780010,1446701112,0
GSM,645,3,10071,42092,0,26.042061,-15.735855,1575,4,1,1400784888,1484116056,0
GSM,645,2,11102,883,0,27.583886,-16.027963,11725,34,1,1400789130,1450395847,0
GSM,645,2,11102,2093,0,27.699552,-15.921349,23182,16,1,1400789130,1450331360,0
GSM,645,1,10001,33502,0,28.67912292,-13.26667786,1000,1,1,1400780074,1400780074,0
GSM,645,1,10001,32873,0,28.67912292,-13.26667786,1000,1,1,1400780074,1400780074,0
GSM,645,1,10001,33501,0,28.67912292,-13.26667786,1000,1,1,1400780074,1400780074,0
GSM,645,2,855,7742,0,26.880661,-12.288621,3786,5,1,1400833561,1429417620,0
GSM,645,3,855,7741,0,26.789664,-12.25202,18122,7,1,1400835844,1429418823,0
GSM,645,3,10141,12042,0,26.79842,-12.259562,21798,268,1,1400845289,1545097113,0
GSM,645,2,855,7923,0,25.8089447,-12.28889465,1000,2,1,1400849674,1400849674,0
GSM,645,1,10141,12091,0,26.261444,-12.355499,1000,2,1,1400877929,1489966041,0
GSM,645,1,10141,12092,0,26.261444,-12.354813,1000,2,1,1400877929,1489362974,0
GSM,645,2,855,7693,0,25.795212,-12.288209,3898,4,1,1400916018,1442444735,0
GSM,645,1,11118,11082,0,25.778275,-12.290271,6671,3,1,1400916002,1486269696,0
GSM,645,1,855,7692,0,25.845548,-12.271691,11155,72,1,1400916245,1444980797,0
GSM,645,2,11118,10203,0,25.791101,-12.290657,18472,15,1,1400916245,1575936938,0
GSM,645,2,11118,11082,0,25.790203,-12.289419,7693,107,1,1400916245,1568433350,0
GSM,645,1,11118,10203,0,25.8089447,-12.28889465,1000,1,1,1400886654,1400886654,0
GSM,645,1,11118,11092,0,25.777359,-12.288896,3432,2,1,1400916246,1481459809,0
GSM,645,2,11118,11021,0,25.847946,-12.311296,5013,16,1,1400925714,1575936938,0
GSM,645,1,11118,10262,0,26.19346619,-12.38090515,1000,1,1,1400923829,1400923829,0
GSM,645,1,11118,10392,0,26.19346619,-12.38090515,1000,1,1,1400923833,1400923833,0
UMTS,645,1,1008,105290,0,28.307648,-15.398712,1000,2,1,1400947823,1447149003,0
GSM,645,2,855,7792,0,26.177445,-12.505417,1040,3,1,1400948162,1416479986,0
GSM,645,2,11118,10492,0,26.204907,-12.44932,6711,6,1,1400948331,1513605306,0
GSM,645,1,855,7792,0,26.180113,-12.500755,30058,37,1,1400948453,1443740762,0
GSM,645,1,855,17132,0,26.141064,-12.566846,15461,68,1,1400948453,1421091415,0
GSM,645,1,855,17133,0,26.120451,-12.597649,18260,92,1,1400948614,1421091433,0
GSM,645,1,855,7612,0,26.01981,-12.797912,37600,55,1,1400950544,1421088108,0
GSM,645,1,855,7613,0,25.998967,-12.83458,33364,54,1,1400951155,1421089631,0
GSM,645,1,860,7621,0,25.886399,-13.103583,81859,106,1,1400953726,1444997222,0
GSM,645,1,860,7622,0,25.886355,-13.123538,20835,60,1,1400953848,1421085407,0
GSM,645,1,860,7623,0,25.875356,-13.135678,36158,92,1,1400954214,1421086611,0
GSM,645,1,860,7142,0,25.830447,-13.448378,7291,155,1,1400956737,1416546646,0
GSM,645,1,860,7141,0,25.824997,-13.44271,6999,203,1,1400956911,1416546336,0
GSM,645,1,860,7853,0,25.825467,-13.443552,6582,186,1,1400957278,1416546646,0
GSM,645,1,860,7143,0,25.826273,-13.444371,6700,189,1,1400957522,1416546646,0
GSM,645,1,860,7857,0,25.826967,-13.431914,36851,212,1,1400957890,1416546636,0
GSM,645,1,860,7852,0,25.833143,-13.449836,7563,124,1,1400957890,1416546646,0
GSM,645,1,32,10781,0,25.82267761,-17.96607971,1000,1,1,1400896885,1400896885,0
GSM,645,1,32,10783,0,25.82267761,-17.96607971,1000,1,1,1400896889,1400896889,0
GSM,645,1,32,10782,0,25.830229,-18.008652,4801,2,1,1400968272,1428556341,0
GSM,645,1,32,14672,0,25.82267761,-17.96607971,1000,1,1,1400896889,1400896889,0
GSM,645,2,310,21453,0,26.856079,-16.909332,1000,2,1,1400990007,1458138248,0
GSM,645,2,310,21253,0,26.85127258,-16.91139221,1000,1,1,1400969903,1400969903,0
UMTS,645,2,103,65554,0,28.353064,-15.458426,1000,56,1,1400994273,1447052386,0
GSM,645,2,360,14091,0,27.283406,-16.88129,9324,25,1,1401005197,1564634794,0
GSM,645,2,11120,1221,0,27.270651,-16.85213,11432,13,1,1401005390,1446104579,0
GSM,645,1,360,2983,0,27.310081,-17.400887,25704,384,1,1401013848,1566510266,0
GSM,645,1,32,13133,0,27.276991,-17.423238,4836,7,1,1401081644,1404944988,0
GSM,645,1,132,4811,0,25.60295,-17.782061,2972,2,1,1401063364,1401063364,0
GSM,645,1,104,15008,0,27.25502014,-17.36869812,1000,1,1,1401085209,1401085209,0
GSM,645,1,360,2982,0,27.378546,-17.436666,27018,134,1,1401119940,1449266569,0
GSM,645,3,320,3891,0,26.03279114,-15.73997498,1000,1,1,1401153645,1401153645,0
GSM,645,3,10041,42122,0,27.265209,-16.829103,10737,21,1,1401207719,1514678218,0
GSM,645,1,65530,10107,0,28.205041,-12.813212,1000,13,1,1401270829,1503039231,0
GSM,645,1,350,22121,0,25.097651,-17.480615,19114,306,1,1401365317,1492297606,0
GSM,645,1,350,22123,0,25.097796,-17.479059,13797,162,1,1401365901,1492297616,0
GSM,645,1,350,22122,0,25.115211,-17.486608,15637,152,1,1401366053,1492297616,0
GSM,645,1,630,7031,0,24.864515,-17.49528,49468,44,1,1401367981,1416889274,0
GSM,645,1,630,7033,0,24.767974,-17.460179,36749,67,1,1401368128,1417325342,0
GSM,645,1,630,21221,0,24.650011,-17.411259,23972,65,1,1401369349,1417324451,0
GSM,645,1,630,21461,0,24.545968,-17.416441,13944,37,1,1401369715,1417323249,0
GSM,645,1,630,21223,0,24.627653,-17.418526,26809,85,1,1401369715,1417324451,0
GSM,645,1,630,21463,0,24.477305,-17.431977,14440,43,1,1401370570,1417323542,0
GSM,645,1,630,21421,0,24.387596,-17.453551,16573,45,1,1401371649,1417323549,0
GSM,645,3,630,21422,0,24.42192078,-17.44285583,1000,1,1,1401351473,1401351473,0
GSM,645,3,10071,43171,0,24.42192078,-17.44285583,1000,1,1,1401351477,1401351477,0
GSM,645,1,630,21423,0,24.310075,-17.473376,11877,81,1,1401372033,1417322952,0
GSM,645,1,630,7047,0,24.272456,-17.463341,25542,453,1,1401372400,1472445729,0
GSM,645,1,155,3771,0,27.831829,-15.611793,82932,159,1,1401390234,1487645004,0
GSM,645,1,630,21422,0,24.448178,-17.439693,21655,35,1,1401443284,1417265422,0
GSM,645,1,630,7032,0,24.832377,-17.489945,11612,35,1,1401446271,1416823984,0
GSM,645,3,10071,43072,0,25.077417,-17.483112,12494,46,1,1401448140,1418812348,0
GSM,645,1,53,12961,0,28.76564026,-16.48155212,1000,1,1,1401446059,1401446059,0
GSM,645,3,10041,23472,0,28.69249,-16.4469,6051,30,1,1401467339,1439955918,0
GSM,645,2,11106,10541,0,27.593586,-15.205297,31947,23,1,1401598634,1561946473,0
GSM,645,1,235,1662,0,28.181748,-13.511673,20869,450,1,1401605701,1647434176,0
GSM,645,1,235,1252,0,28.208814,-13.521687,74179,118,1,1401605826,1514691013,0
GSM,645,1,235,1661,0,28.165655,-13.508183,22051,880,1,1401605826,1647434172,0
GSM,645,1,235,10513,0,28.174502,-13.499533,32805,738,1,1401605999,1647434176,0
GSM,645,1,235,1251,0,28.167449,-13.508383,26532,545,1,1401607045,1647434471,0
GSM,645,1,235,10623,0,28.405978,-13.359066,17630,296,1,1401607680,1647432379,0
GSM,645,1,235,1343,0,28.406036,-13.346697,32571,382,1,1401607799,1647432079,0
UMTS,645,1,1008,103559,0,28.27400208,-15.31150818,1000,2,1,1401588940,1401588940,0
GSM,645,1,235,10282,0,28.453031,-13.257018,36261,110,1,1401609889,1647431181,0
GSM,645,1,235,1398,0,28.52985,-13.26796,20091,69,1,1401610336,1514330223,0
GSM,645,1,235,10283,0,28.409417,-13.273938,13362,90,1,1401610336,1647430582,0
GSM,645,1,235,1399,0,28.410356,-13.181448,9072,72,1,1401610702,1647430582,0
GSM,645,1,65400,608,0,28.274002,-15.415421,1000,3,1,1401626812,1414269447,0
GSM,645,1,65405,358,0,28.27949524,-15.39527893,1000,1,1,1401529543,1401529543,0
GSM,645,1,130,8197,0,28.24924,-15.357192,35772,482,1,1401635119,1503110739,0
GSM,645,3,300,21627,0,27.76313782,-15.85533142,1000,1,1,1401631023,1401631023,0
GSM,645,3,10041,42271,0,27.761637,-15.854093,7287,102,1,1401651485,1514552643,0
GSM,645,3,10041,42272,0,27.765149,-15.85893,3666,304,1,1401651485,1517722212,0
GSM,645,3,10041,41642,0,27.775841,-15.861659,9835,403,1,1401651485,1517735435,0
GSM,645,3,10041,42143,0,27.736692,-15.859438,4553,16,1,1401651485,1513762159,0
GSM,645,1,235,1663,0,28.154721,-13.51194,17581,896,1,1401708169,1647434475,0
GSM,645,3,10051,33503,0,28.684896,-13.310759,8981,194,1,1401727576,1577343884,0
GSM,645,3,10051,33501,0,28.685134,-13.306042,8459,79,1,1401727576,1577343176,0
GSM,645,1,65515,1761,0,28.413591,-13.145918,535,127,1,1401732681,1498168508,0
GSM,645,2,11102,2023,0,27.639934,-15.94535,20672,11,1,1401766247,1450395847,0
GSM,645,2,11102,881,0,27.664784,-15.913871,13507,8,1,1401766247,1450330044,0
GSM,645,2,11102,462,0,27.780731,-15.953358,21069,17,1,1401766247,1450330044,0
GSM,645,2,11102,463,0,27.668742,-15.954916,20398,12,1,1401766247,1450331360,0
UMTS,645,1,1008,104558,0,28.268051,-15.407639,1000,6,1,1401779501,1444737226,0
GSM,645,1,235,1743,0,28.405246,-13.251964,13404,14,1,1401792262,1491978623,0
GSM,645,1,350,21176,0,25.836062,-17.888319,8653,8,1,1401814288,1476525583,0
GSM,645,1,65400,487,0,28.275528,-15.413545,2007,41,1,1401840125,1499435899,0
UMTS,645,1,1008,103799,0,28.35914612,-15.3842926,1000,3,1,1401821644,1401821644,0
UMTS,645,1,1008,103797,0,28.35914612,-15.3842926,1000,1,1,1401821461,1401821461,0
GSM,645,1,105,9371,0,28.29544,-14.96022,14594,31,1,1401882835,1419649803,0
GSM,645,1,105,9372,0,28.393615,-14.982195,6554,10,1,1401875917,1401875917,0
GSM,645,1,105,9821,0,28.405022,-15.133423,20003,148,1,1401897443,1502584760,0
GSM,645,1,700,3803,0,28.276081,-15.16638,41598,7,1,1401902557,1421065034,0
GSM,645,1,700,3812,0,28.394792,-14.639977,41130,4,1,1401902557,1416136439,0
GSM,645,3,105,3137,0,28.08036804,-14.72373962,1000,1,1,1401988077,1401988077,0
GSM,645,3,10001,32153,0,28.09756,-14.699348,3618,31,1,1402014199,1558057462,0
GSM,645,3,10001,33651,0,28.072815,-14.750913,15584,214,1,1402014199,1582238660,0
GSM,645,2,11120,10091,0,26.055697,-15.679782,20472,6,1,1402026146,1448614489,0
GSM,645,1,10122,30571,0,28.628311,-13.665848,4482,3,1,1402068947,1425380877,0
GSM,645,1,65288,28872,0,31.00822449,-12.602005,1000,1,1,1402048129,1402048129,0
GSM,645,1,220,1201,0,28.627672,-12.94237,2238,102,1,1402135595,1675654924,0
GSM,645,2,520,29953,0,31.281241,-12.088672,12431,5,1,1402135845,1489216339,0
GSM,645,2,10041,43573,0,28.19160461,-15.90614319,1000,1,1,1402118945,1402118945,0
GSM,645,3,10041,43661,0,28.217612,-15.819897,34355,404,1,1402140244,1517881191,0
GSM,645,3,10041,43643,0,28.239231,-15.840655,10661,244,1,1402140244,1517708535,0
GSM,645,3,300,21133,0,27.871624,-15.961077,4354,2,1,1402151348,1435327872,0
UMTS,645,1,2108,621677,0,28.22044373,-12.80937195,1000,6,1,1402185073,1402185073,0
GSM,645,2,10115,30982,0,30.963743,-12.725603,22322,105,1,1402227677,1675550355,0
GSM,645,3,10001,22823,0,30.993362,-12.699276,27033,145,1,1402227921,1570166215,0
GSM,645,1,65405,9169,0,28.270471,-15.406462,1342,7,1,1402229752,1416309581,0
UMTS,645,2,103,67114,0,28.295418,-15.574449,13831,232,1,1402232103,1448916881,0
UMTS,645,2,103,115693,0,28.274252,-15.570498,1775,22,1,1402232163,1490671954,0
GSM,645,3,10008,41592,0,28.271469,-15.557194,6468,149,1,1402232758,1562734015,0
GSM,645,1,184,63502,0,31.356102,-8.93279,33319,257,1,1402249380,1648541594,0
GSM,645,2,360,21281,0,26.280871,-17.202434,17020,14,1,1402295899,1459679149,0
GSM,645,3,520,6233,0,30.729608,-12.906201,6560,6,1,1402298054,1506296647,0
GSM,645,1,10119,33142,0,31.187228,-8.874696,6715,4,1,1402301755,1573699682,0
GSM,645,2,10115,31231,0,30.448884,-13.028068,22835,70,1,1402305788,1675377524,0
GSM,645,1,184,63221,0,31.10993,-8.770026,16783,948,1,1402306534,1513730473,0
GSM,645,2,520,6413,0,31.295365,-8.883249,14251,26,1,1402317119,1517994905,0
GSM,645,2,10119,33093,0,31.29448,-8.874283,4941,11,1,1402317293,1504055829,0
GSM,645,2,11120,1141,0,26.671467,-17.020526,12878,15,1,1402380320,1448180687,0
GSM,645,3,520,5341,0,31.20872498,-9.52583313,1000,1,1,1402372524,1402372524,0
GSM,645,3,10041,41722,0,26.930636,-16.83449,21668,33,1,1402395749,1485656590,0
GSM,645,1,10051,50032,0,31.24305725,-11.15180969,1000,1,1,1402386051,1402386051,0
UMTS,645,2,103,66025,0,25.266724,-17.79007,1000,6,1,1402408997,1436520951,0
GSM,645,2,10115,33053,0,31.405942,-11.821265,34442,15,1,1402421507,1675567004,0
GSM,645,3,10051,22802,0,31.091968,-11.010804,26641,150,1,1402458225,1527177012,0
GSM,645,2,10115,33181,0,31.23233,-9.886544,14658,14,1,1402471600,1527308650,0
GSM,645,2,10119,31423,0,31.241527,-9.405434,32943,9,1,1402475596,1565064798,0
GSM,645,2,10119,31292,0,31.381221,-9.11721,9680,14,1,1402475596,1503294011,0
GSM,645,2,220,1088,0,28.6516571,-12.970047,1000,1,1,1402458193,1402458193,0
GSM,645,1,10119,33461,0,31.197012,-8.873139,8452,11,1,1402488703,1535437209,0
GSM,645,3,520,6242,0,30.993557,-12.701337,5178,4,1,1402497268,1500744546,0
GSM,645,3,10051,22761,0,31.256067,-12.120338,33462,60,1,1402518716,1537235172,0
GSM,645,1,65288,5292,0,31.368645,-8.982912,3780,10,1,1402525160,1501376145,0
GSM,645,3,700,3591,0,29.43443298,-13.64295959,1000,1,1,1402537384,1402537384,0
GSM,645,3,700,3051,0,29.43443298,-13.64295959,1000,1,1,1402537682,1402537682,0
GSM,645,1,10115,31332,0,31.185152,-10.96918,30234,7,1,1402602633,1495494140,0
GSM,645,1,10115,31322,0,31.211576,-11.117402,16333,6,1,1402602633,1504263675,0
GSM,645,2,700,3472,0,28.756027,-13.906632,1000,3,1,1402604414,1414582074,0
GSM,645,2,10115,31451,0,31.153386,-11.10452,43437,227,1,1402611077,1569918272,0
GSM,645,1,130,638,0,28.251349,-15.359117,3754,380,1,1402663123,1503110975,0
GSM,645,1,130,8439,0,28.238135,-15.367045,7011,500,1,1402663123,1503110451,0
GSM,645,1,130,637,0,28.252749,-15.355224,4871,500,1,1402663123,1503110971,0
